baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
symcomp10062	8.66787976598664	-0.406074111807764	0.683242384149908	-0.594333901449926	0.552288808242056	0.857723967473538
symcomp10064	0.0758818963576394	1.33622241633236	4.05697665842262	0.329364087801258	0.74188050862393	NA
symcomp10065	3.03562285152827	0.130539722970941	1.04635771546115	0.124756305651562	0.900716480090757	NA
symcomp10068	0	NA	NA	NA	NA	NA
symcomp100686	0.335421217279929	-0.43165500652614	3.31833666783713	-0.13008173965889	0.896501756999823	NA
symcomp10071	17.3452735834233	-0.201673533207943	0.639950664986553	-0.315139188443817	0.752655975208524	0.938378673619831
symcomp10074	2.34532901625734	-2.68461763110237	1.34163276903597	-2.00100779666511	0.0453915496814027	NA
symcomp10076	2.06357000723909	0.748992833200443	1.29151594797829	0.57993308899739	0.561959740768867	NA
symcomp10077	0.0758818963576394	1.33622241633236	4.05697665842262	0.329364087801258	0.74188050862393	NA
symcomp10079	0	NA	NA	NA	NA	NA
symcomp10080	0	NA	NA	NA	NA	NA
symcomp10082	0.656840861296874	1.94436994790369	3.35139036069951	0.580168150718755	0.561801229227193	NA
symcomp10083	4.155863784138	-0.230699384236734	0.837888824567338	-0.275334122466498	0.783059551221124	0.944492984161542
symcomp10084	0.151763792715279	1.86512937638054	4.03318926197876	0.462445289628058	0.643762027609004	NA
symcomp10085	0	NA	NA	NA	NA	NA
symcomp10089	0.768737188926449	2.09441298129607	2.61576243438029	0.800689295697553	0.42331154100888	NA
symcomp10092	0.517473187917763	-2.27573572876599	2.97359066491029	-0.765315736163925	0.444083555840052	NA
symcomp10094	0.424607691960106	2.84114702290046	3.72859002498559	0.7619896539608	0.446066179070385	NA
symcomp10097	20.8043162297769	0.207878240951295	0.577646110079342	0.3598712729542	0.718943400609571	0.927341941836762
symcomp10098	0.393886554264739	-1.92576604519865	3.44310539411544	-0.559310803697718	0.57594962338193	NA
symcomp10099	7.94943608554259	-0.136268484053855	0.70458182296453	-0.193403348784254	0.846643092997738	0.955469460571573
symcomp10102	0	NA	NA	NA	NA	NA
symcomp10105	1.91461507064821	0.434749615046206	1.48030677132886	0.293688864677647	0.768995663976662	NA
symcomp10106	0.190760250324249	-0.668012012102153	4.05663178830545	-0.164671591350222	0.869202478500655	NA
symcomp10107	0	NA	NA	NA	NA	NA
symcomp10108	11.1322622362541	-1.79310111134398	0.704452212356527	-2.54538360429831	0.0109157748694949	0.195753666937809
symcomp10109	0	NA	NA	NA	NA	NA
symcomp1011	0	NA	NA	NA	NA	NA
symcomp10111	0.95480796135232	-0.896938920104536	2.54247486289669	-0.352781824195751	0.72425201099223	NA
symcomp10112	0	NA	NA	NA	NA	NA
symcomp101160	0.218937409386504	0.998727897992904	3.86184601517897	0.258614117203899	0.795932989769962	NA
symcomp10117	0	NA	NA	NA	NA	NA
symcomp10121	8.37563517239075	-0.595154871093914	0.781603539734703	-0.76145365372312	0.446386151011479	0.80704461025966
symcomp10122	0	NA	NA	NA	NA	NA
symcomp10125	5.06187803260726	-0.892533611573534	0.824198941939889	-1.08291040688891	0.278848192174981	0.693455894487381
symcomp10126	0.736943301598449	-1.38043125380984	2.62189280937952	-0.526501788658754	0.59853960957538	NA
symcomp10129	1.59731628724793	0.764290177614217	1.75593288900625	0.435261610736591	0.663372546563976	NA
symcomp10130	0	NA	NA	NA	NA	NA
symcomp10133	0	NA	NA	NA	NA	NA
symcomp10134	0.0671736166712249	-0.361648152782579	4.06533085537888	-0.088959094757092	0.92911441883623	NA
symcomp10136	0.0758818963576394	1.33622241633236	4.05697665842262	0.329364087801258	0.74188050862393	NA
symcomp10137	0	NA	NA	NA	NA	NA
symcomp10140	0.786167654602663	-2.92397932164881	2.55673432454631	-1.14363830984577	0.252773667023788	NA
symcomp10141	0	NA	NA	NA	NA	NA
symcomp101410	0	NA	NA	NA	NA	NA
symcomp10143	0.0671736166712249	-0.361648152782579	4.06533085537888	-0.088959094757092	0.92911441883623	NA
symcomp10144	11.3846204316174	0.390934208323622	0.687256107058615	0.568833371298481	0.569469225372553	0.867135222517827
symcomp10145	1.31368172259375	3.73512167699535	2.48970103778235	1.50022899147856	0.133555095872895	NA
symcomp10147	1.84732470771542	-1.84874408300579	1.43086344898807	-1.29204787802305	0.196340564505666	NA
symcomp10153	0.817961541930663	0.675116363176802	2.39388467389322	0.282017078992718	0.777930414476507	NA
symcomp10154	5.72063348881133	2.22319066812682	2.37363872053546	0.936617122434414	0.348955541183141	0.748622818553385
symcomp10155	0	NA	NA	NA	NA	NA
symcomp10157	0.383125954575313	-1.79544381928084	3.52348522505406	-0.509564736220312	0.610356434367892	NA
symcomp10160	0	NA	NA	NA	NA	NA
symcomp101603	0	NA	NA	NA	NA	NA
symcomp10161	0	NA	NA	NA	NA	NA
symcomp10162	28.2028647296728	1.22271078303723	0.513570084180886	2.38080608800916	0.0172748027568025	0.240191096801817
symcomp10163	2.85486077275902	-2.83675076131945	1.29922140108604	-2.18342367124508	0.0290046243187944	NA
symcomp10169	0.0671736166712249	-0.361648152782579	4.06533085537888	-0.088959094757092	0.92911441883623	NA
symcomp10170	0.13434723334245	-0.859347587574983	4.0519413349299	-0.212082929278109	0.832042337245016	NA
symcomp10172	27.3502894753434	1.56702433474312	0.52271465004386	2.99785807536029	0.0027188425480117	0.10869149609088
symcomp10173	0.192365704251064	-0.668012012918334	4.05663178828428	-0.164671591552277	0.869202478341609	NA
symcomp10176	0	NA	NA	NA	NA	NA
symcomp10177	0	NA	NA	NA	NA	NA
symcomp10179	0.141535897320035	1.73942919756032	4.03959933151761	0.430594485940478	0.66676325124087	NA
symcomp10181	0.0671736166712249	-0.361648152782579	4.06533085537888	-0.088959094757092	0.92911441883623	NA
symcomp10183	0	NA	NA	NA	NA	NA
symcomp10185	30.3799562382242	-0.462564045687662	0.600288924144014	-0.770569016157108	0.440962432221376	0.803349496714445
symcomp10187	1.45397085774486	-1.652593894484	1.75263162109467	-0.942921418621791	0.34572109845932	NA
symcomp10188	0	NA	NA	NA	NA	NA
symcomp10191	3.2594668810491	-1.6981382429312	1.19770015634988	-1.41783253006034	0.156239664373488	NA
symcomp10194	942.54209285704	-0.510251488627889	0.701347972366535	-0.72752971239963	0.466901520562063	0.817719891410794
symcomp101953	0	NA	NA	NA	NA	NA
symcomp10196	0	NA	NA	NA	NA	NA
symcomp10199	2.19261279253238	-1.14847617945991	1.36938646722056	-0.838679369886694	0.401649258122261	NA
symcomp10206	1.75747130381472	-2.19041243206529	1.54993499769487	-1.41322857753581	0.157588526460467	NA
symcomp10207	0	NA	NA	NA	NA	NA
symcomp102095	0.2686944666849	-1.45151562680595	4.03968008844898	-0.359314498926882	0.719359829025323	NA
symcomp10213	8.83062363138322	-0.813426607655572	1.66250482351872	-0.489277742926448	0.624645076213973	0.893493025367791
symcomp10215	0	NA	NA	NA	NA	NA
symcomp10216	5.74808113417555	-0.38004617389676	0.747941853741478	-0.508122619419719	0.611367353221694	0.887345092607035
symcomp10218	28.3833023364029	-1.04823458470433	0.513743722145184	-2.04038422178149	0.0413120721699926	0.342617748372272
symcomp1022	0.259539320922289	-1.26939366663774	3.75248213351648	-0.338281068762394	0.735151388614712	NA
symcomp10222	1.39796366117518	-0.231394111418723	1.86586850791132	-0.124014157716692	0.90130406536214	NA
symcomp10223	0.526181467604178	-1.20577811175093	2.79432991555476	-0.431508858363113	0.666098412976227	NA
symcomp10225	0	NA	NA	NA	NA	NA
symcomp10229	0.275883130662485	0.360152627366579	3.69874005375221	0.0973717055355702	0.922431213645591	NA
symcomp10231	20.8534795671729	0.0405705374213703	0.630834814211492	0.064312457885003	0.94872143403352	0.98619415858653
symcomp10232	2.85326480499969	-1.57400761955583	1.2255653048232	-1.28431150372921	0.199032983312141	NA
symcomp10234	0	NA	NA	NA	NA	NA
symcomp10235	0.778617962766867	-2.86721202719138	2.76296868231103	-1.03772874645584	0.299396357784254	NA
symcomp10240	19.5389229266819	-0.359981892128	0.686900608322396	-0.524066928703377	0.600231989675545	0.881540238548606
symcomp10241	23.3290373589013	-0.531761964306456	0.654499778532244	-0.812470808621151	0.416521530171301	0.786997063657507
symcomp10242	0.0671736166712249	-0.361648152782579	4.06533085537888	-0.088959094757092	0.92911441883623	NA
symcomp10243	0	NA	NA	NA	NA	NA
symcomp10245	28.0937522857623	-1.15497378701207	0.519210174767334	-2.22448219072292	0.0261160194233669	0.286040617039157
symcomp10247	14.4815820170354	0.362894204960731	0.65953951467331	0.550223598263833	0.582166019706671	0.874082106220606
symcomp10248	0.0758818963576394	1.33622241633236	4.05697665842262	0.329364087801258	0.74188050862393	NA
symcomp10249	1.85570943284632	-1.36620348732254	1.65654455503623	-0.824730903354821	0.409524382726775	NA
symcomp1025	0.141535897320035	1.73942919756032	4.03959933151761	0.430594485940478	0.66676325124087	NA
symcomp10252	0	NA	NA	NA	NA	NA
symcomp10253	19.1856479665484	-0.615730515475939	0.56766481603913	-1.08467267669007	0.278066653580474	0.693455894487381
symcomp10255	0	NA	NA	NA	NA	NA
symcomp10257	17.1882392545979	0.00904829047174784	0.568808497032707	0.0159074460366712	0.98730822967652	0.996671464375068
symcomp10258	0.210229129700089	-0.0305508434577907	3.90394578379354	-0.00782563210396427	0.993756112695604	NA
symcomp10260	3.74248562582176	0.708326704192198	0.908523717331064	0.779645804154703	0.43559938720648	0.800327445542065
symcomp10262	6.1983279150265	0.100982820634779	0.74656566092147	0.135263146861239	0.892403821788412	0.970472612519327
symcomp10263	0.201520850013675	-1.1941794764779	4.04493193694557	-0.295228571232686	0.767819277492542	NA
symcomp10264	0.677945260319456	-0.259981367810574	2.54762216756459	-0.102048636222656	0.918718070434601	NA
symcomp10265	0.0758818963576394	1.33622241633236	4.05697665842262	0.329364087801258	0.74188050862393	NA
symcomp10268	5.88486151369565	-0.52671594712713	0.815042159159051	-0.646243806173889	0.518121473804048	0.847250615923503
symcomp10269	0.381520500648498	-1.80095113883407	3.84138560376928	-0.468828522985802	0.639192210344026	NA
symcomp10270	0.484059940359563	1.34213341484874	3.05718169910661	0.43901002522714	0.660654272183167	NA
symcomp10271	0.190760250324249	-0.668012012102153	4.05663178830545	-0.164671591350222	0.869202478500655	NA
symcomp10272	0.335868083356125	-1.76119358213478	3.88595706751079	-0.453220030879791	0.65039031003911	NA
symcomp10273	0.192365704251064	-0.668012012918334	4.05663178828428	-0.164671591552277	0.869202478341609	NA
symcomp10276	6.23716885561604	0.242940563563492	0.886347450490221	0.274091794847637	0.784014079236988	0.944637734931152
symcomp10279	7.94302864761244	-1.3957512922819	0.790473939291709	-1.76571449468978	0.07744375978383	0.428481831193409
symcomp10281	1.06718712923972	-0.537484830333999	1.95670453736877	-0.274688804604485	0.783555333057281	NA
symcomp10282	0.424607691960106	2.84114702290046	3.72859002498559	0.7619896539608	0.446066179070385	NA
symcomp10284	0	NA	NA	NA	NA	NA
symcomp10286	0	NA	NA	NA	NA	NA
symcomp10287	0.420458259400179	-0.12084544015786	3.41024752392657	-0.0354359732863961	0.971732100180481	NA
symcomp10288	2.41118560169929	0.0759755581646255	1.13617747654977	0.0668694457800206	0.946685637311508	NA
symcomp10289	0	NA	NA	NA	NA	NA
symcomp10291	0.192365704251064	-0.668012012918334	4.05663178828428	-0.164671591552277	0.869202478341609	NA
symcomp10292	1.2122949622716	-0.919233240322068	1.82996803718632	-0.502322019643273	0.615441022472377	NA
symcomp10294	20.8390727158015	-1.05127996335702	0.622519765837504	-1.68874953222197	0.0912674390243351	0.455930578324096
symcomp10298	0.0671736166712249	-0.361648152782579	4.06533085537888	-0.088959094757092	0.92911441883623	NA
symcomp1030	0	NA	NA	NA	NA	NA
symcomp10302	1.30604028407826	-0.416398054712856	1.82483818125755	-0.228183550185203	0.81950354918191	NA
symcomp103026	0.13434723334245	-0.859347587574983	4.0519413349299	-0.212082929278109	0.832042337245016	NA
symcomp10303	6.39488553008414	-0.361529942184971	0.744878162990517	-0.485354464861086	0.627424926886315	0.895091079168628
symcomp10306	0	NA	NA	NA	NA	NA
symcomp10309	4.59600149989085	-0.680424700193209	0.883451267227186	-0.770189285402012	0.44118761875325	0.803349496714445
symcomp103112	1.49564551891328	-2.54843751601336	1.81148278117516	-1.40682403525807	0.159479573591786	NA
symcomp10313	0.860444097033487	-2.08320910656027	2.45684170209923	-0.847921583543739	0.396481643454315	NA
symcomp10314	0.526181467604178	-1.20577811175093	2.79432991555476	-0.431508858363113	0.666098412976227	NA
symcomp10317	0.151763792715279	1.86512937638054	4.03318926197876	0.462445289628058	0.643762027609004	NA
symcomp10319	2.01118313308959	0.315573737632731	1.33066796683359	0.237154380730798	0.812537025713996	NA
symcomp103206	0.60817927830677	0.24701516343356	2.84885348697873	0.0867068680655547	0.930904517054424	NA
symcomp10324	3.01472019466158	0.293404875276486	1.00916865915043	0.290739186771307	0.771250798839877	NA
symcomp10327	7.17941682271641	-1.30229297370041	0.731523423443166	-1.78024781157481	0.0750354139007311	0.426202101348624
symcomp10331	0	NA	NA	NA	NA	NA
symcomp10332	0	NA	NA	NA	NA	NA
symcomp10335	0	NA	NA	NA	NA	NA
symcomp10338	11.0658817594394	-0.885865335535514	0.641529957903203	-1.38086355067642	0.167320918932943	0.564046915008974
symcomp1034	0	NA	NA	NA	NA	NA
symcomp10341	25.4782489941666	0.403928554573151	0.603633456988268	0.669161972214873	0.503392161289404	0.838657598118068
symcomp10344	0.671736166712249	-2.74127181261149	3.20904247868283	-0.854233569926647	0.392975586275787	NA
symcomp103461	0.0758818963576394	1.33622241633236	4.05697665842262	0.329364087801258	0.74188050862393	NA
symcomp10348	0.0671736166712249	-0.361648152782579	4.06533085537888	-0.088959094757092	0.92911441883623	NA
symcomp103494	0	NA	NA	NA	NA	NA
symcomp10350	0	NA	NA	NA	NA	NA
symcomp10351	0.517473187917763	-2.27573572876599	2.97359066491029	-0.765315736163925	0.444083555840052	NA
symcomp10352	0	NA	NA	NA	NA	NA
symcomp10353	0	NA	NA	NA	NA	NA
symcomp10354	0.85225461533787	2.04821763285623	2.48867530923496	0.823015210242861	0.410499343878644	NA
symcomp10355	12.178231966993	-0.443032993213867	0.634680581945903	-0.698040882006421	0.485151627577912	0.831945198402123
symcomp10357	0.141535897320035	1.73942919756032	4.03959933151761	0.430594485940478	0.66676325124087	NA
symcomp10358	0	NA	NA	NA	NA	NA
symcomp10359	0	NA	NA	NA	NA	NA
symcomp10360	6.70822425529911	0.0855096055474195	0.714371490048206	0.11969907357536	0.904721534263424	0.973215434817284
symcomp10368	0.0671736166712249	-0.361648152782579	4.06533085537888	-0.088959094757092	0.92911441883623	NA
symcomp10370	10.719992954381	0.650662688875776	0.689998279758732	0.942991755143637	0.345685120149099	0.74655794969418
symcomp10372	0.333815763353113	-0.431695831607219	3.32064744291305	-0.130003512576606	0.896563647643323	NA
symcomp10373	0.268247600608704	0.171789959930462	3.74583236967256	0.0458616251280563	0.963420540686574	NA
symcomp10374	0.141535897320035	1.73942919756032	4.03959933151761	0.430594485940478	0.66676325124087	NA
symcomp10375	0	NA	NA	NA	NA	NA
symcomp10377	0	NA	NA	NA	NA	NA
symcomp10378	0	NA	NA	NA	NA	NA
symcomp10383	0.810772877953077	-0.279739559680526	2.20269292340492	-0.126998891542315	0.898941275867317	NA
symcomp10384	0	NA	NA	NA	NA	NA
symcomp10386	0	NA	NA	NA	NA	NA
symcomp10389	6.93270008218248	-0.16073198448262	0.732141254621187	-0.219536849573902	0.82623187810163	0.952681826341816
symcomp10390	0	NA	NA	NA	NA	NA
symcomp10391	24.4816892439167	-0.046998611534982	0.542845110908921	-0.0865783086013046	0.931006708373307	0.981667398656959
symcomp10392	0	NA	NA	NA	NA	NA
symcomp10394	0.470215316698574	-2.23308990384033	3.60904983535095	-0.618747317359551	0.536082833138627	NA
symcomp10395	0	NA	NA	NA	NA	NA
symcomp10396	0	NA	NA	NA	NA	NA
symcomp10397	9.75977560998797	-0.151797748084006	0.674601055933738	-0.225018545033105	0.821964847340359	0.952412625573219
symcomp10400	0	NA	NA	NA	NA	NA
symcomp10402	0	NA	NA	NA	NA	NA
symcomp10403	0.0671736166712249	-0.361648152782579	4.06533085537888	-0.088959094757092	0.92911441883623	NA
symcomp10404	0.929670033707723	-3.19907975871712	2.58040676473785	-1.23975793368458	0.215064941759404	NA
symcomp10405	2.9232209589652	0.746987061811689	1.11363682612327	0.670763613674721	0.502371130666031	NA
symcomp10407	0	NA	NA	NA	NA	NA
symcomp10412	10.354066461688	2.08762217671554	0.681391170168106	3.06376464520446	0.00218570788204713	0.0959638814074659
symcomp10413	0.0671736166712249	-0.361648152782579	4.06533085537888	-0.088959094757092	0.92911441883623	NA
symcomp10414	0	NA	NA	NA	NA	NA
symcomp10415	0	NA	NA	NA	NA	NA
symcomp10416	0	NA	NA	NA	NA	NA
symcomp10418	3.86213847537414	-1.33610142520068	0.937459343866224	-1.42523666113391	0.154088802198513	0.542896601678092
symcomp10419	5.14868863272891	-0.434841851084468	0.767760009593102	-0.566377312768513	0.571137313949577	0.867914443157978
symcomp10420	0.2845914103489	1.29393360865392	3.38383067187631	0.382387221502561	0.70217416730131	NA
symcomp10421	5.79321098479425	-1.72697998005164	0.813905321912492	-2.12184382330076	0.0338508551915671	0.314246612188685
symcomp10423	0.0758818963576394	1.33622241633236	4.05697665842262	0.329364087801258	0.74188050862393	NA
symcomp10424	0.707679486600177	3.41110750738901	3.17843141091604	1.07320469325651	0.283179285411644	NA
symcomp10425	4.56434415714084	-0.0513740486569763	0.857810704708455	-0.0598897266902689	0.952243462122244	0.986974157393927
symcomp10432	0.758509293531205	2.03037392523016	2.88843298562959	0.702932675028843	0.482097707051651	NA
symcomp10434	11.7897473074402	-1.33413781824978	0.714187632095837	-1.86804945688383	0.0617551776163693	0.402198362660062
symcomp10435	0.259539320922289	-1.26939366663774	3.75248213351648	-0.338281068762394	0.735151388614712	NA
symcomp10437	1.87593482655048	0.803701027630805	1.42538638621659	0.563847834806445	0.57285769412344	NA
symcomp10438	5.87513619033616	-0.243660076120263	0.765594002580223	-0.318262780663216	0.75028561432121	0.938378673619831
symcomp10439	10.0161914107945	0.768898834203506	0.692719742327927	1.10997101312513	0.267011517603996	0.685578350853628
symcomp104390	0	NA	NA	NA	NA	NA
symcomp10441	0	NA	NA	NA	NA	NA
symcomp10445	0	NA	NA	NA	NA	NA
symcomp10449	0	NA	NA	NA	NA	NA
symcomp10450	0.848163881635232	-1.54337482147053	2.48830811274371	-0.620250689038966	0.535092754143783	NA
symcomp104506	0.478923596384989	-1.20531542279261	3.30105133032262	-0.365130772648364	0.715013791107909	NA
symcomp10453	2.29681281266616	-0.568678636927791	1.19985860096386	-0.473954711389297	0.635532203017766	NA
symcomp10454	0	NA	NA	NA	NA	NA
symcomp10456	5.84762972917731	-0.291449815571837	0.755919623409365	-0.385556620765227	0.699825065282925	0.92396841815762
symcomp10457	0	NA	NA	NA	NA	NA
symcomp10458	0	NA	NA	NA	NA	NA
symcomp10463	0	NA	NA	NA	NA	NA
symcomp10465	0	NA	NA	NA	NA	NA
symcomp10472	0.201520850013675	-1.1941794764779	4.04493193694557	-0.295228571232686	0.767819277492542	NA
symcomp10473	0.0671736166712249	-0.361648152782579	4.06533085537888	-0.088959094757092	0.92911441883623	NA
symcomp10478	0.286111026057729	0.497357675250003	3.67172074845585	0.135456291293168	0.892251120174697	NA
symcomp10479	1.08353093897992	0.0712913391254063	2.04791981220498	0.034811587202063	0.972229980981551	NA
symcomp10487	0	NA	NA	NA	NA	NA
symcomp104872	0.393886554264739	-1.92576604519865	3.44310539411544	-0.559310803697718	0.57594962338193	NA
symcomp10489	6.58634349334035	-3.03793877133887	0.898685396505722	-3.38042521125971	0.00072373768465556	0.0655896006662208
symcomp10491	10.7930321874554	-0.66740732680399	0.705423036705551	-0.946109344430967	0.344092818142636	0.746364873424381
symcomp104918	0	NA	NA	NA	NA	NA
symcomp104933	0.742079645573023	0.431135353271017	2.50968757845791	0.171788455651492	0.863603841655702	NA
symcomp10495	0	NA	NA	NA	NA	NA
symcomp10496	7.48273989771161	0.793272360289091	0.791883087762548	1.00175439095494	0.316462230120315	0.72535649775102
symcomp10498	0.0671736166712249	-0.361648152782579	4.06533085537888	-0.088959094757092	0.92911441883623	NA
symcomp1050	1.05955159918594	-0.779149172805014	2.11499953992886	-0.36839212401494	0.712580869305455	NA
symcomp10501	0	NA	NA	NA	NA	NA
symcomp10503	0.0671736166712249	-0.361648152782579	4.06533085537888	-0.088959094757092	0.92911441883623	NA
symcomp10505	0	NA	NA	NA	NA	NA
symcomp10508	0.20870951399126	0.868577695698778	3.90165853014092	0.22261755840212	0.823833169725884	NA
symcomp10509	0	NA	NA	NA	NA	NA
symcomp10510	0.283071794640071	2.41688041907406	4.01034319993848	0.602661742045204	0.546733737478433	NA
symcomp105111	0	NA	NA	NA	NA	NA
symcomp10516	0	NA	NA	NA	NA	NA
symcomp10518	0.0671736166712249	-0.361648152782579	4.06533085537888	-0.088959094757092	0.92911441883623	NA
symcomp10520	0.335421217279929	-0.43165500652614	3.31833666783713	-0.13008173965889	0.896501756999823	NA
symcomp10522	2.64423905570412	-0.323077397479488	1.10272345651653	-0.2929813413964	0.769536413629206	NA
symcomp10523	0	NA	NA	NA	NA	NA
symcomp10524	0.457402397006138	-0.952952517261417	3.39447257335485	-0.280736549395533	0.778912473240604	NA
symcomp10526	3.40092642631864	-0.913368546342221	0.973323941658588	-0.938401396749576	0.348038168421586	0.747770248404538
symcomp10529	0	NA	NA	NA	NA	NA
symcomp1053	0.591749630348588	-1.43470060898467	2.85568870217364	-0.502400912218699	0.615385537498214	NA
symcomp10530	17.6592368918388	0.112562362050011	0.676048569755027	0.166500407050338	0.867763162862695	0.959996059720188
symcomp10531	0	NA	NA	NA	NA	NA
symcomp10532	0.190760250324249	-0.668012012102153	4.05663178830545	-0.164671591350222	0.869202478500655	NA
symcomp105323	0	NA	NA	NA	NA	NA
symcomp10533	0.151763792715279	1.86512937638054	4.03318926197876	0.462445289628058	0.643762027609004	NA
symcomp10534	1.4383351974177	-0.276845114918783	1.69005201381684	-0.163808635861775	0.869881793082368	NA
symcomp10535	2.43428511564426	-0.845023112859141	1.15450483602638	-0.73193553330411	0.464207916711797	NA
symcomp10536	0	NA	NA	NA	NA	NA
symcomp10538	0.620459493705024	-0.421427847240017	2.80399054035844	-0.150295745001388	0.880531289857782	NA
symcomp10540	0.766251909150627	-2.80572764917348	2.82840285740219	-0.991983034464356	0.321205801492889	NA
symcomp10541	0.0758818963576394	1.33622241633236	4.05697665842262	0.329364087801258	0.74188050862393	NA
symcomp10543	0.0671736166712249	-0.361648152782579	4.06533085537888	-0.088959094757092	0.92911441883623	NA
symcomp10544	0	NA	NA	NA	NA	NA
symcomp10545	12.4460686757071	-0.344193053494386	0.594101067109373	-0.579351010374503	0.56235235271694	0.863468706021352
symcomp10546	0.9393513185054	2.46411777877122	2.43064112312218	1.0137727677404	0.3106911924548	NA
symcomp10547	0	NA	NA	NA	NA	NA
symcomp1055	0	NA	NA	NA	NA	NA
symcomp10551	0	NA	NA	NA	NA	NA
symcomp10553	0	NA	NA	NA	NA	NA
symcomp10554	0.141535897320035	1.73942919756032	4.03959933151761	0.430594485940478	0.66676325124087	NA
symcomp10556	0	NA	NA	NA	NA	NA
symcomp10559	0	NA	NA	NA	NA	NA
symcomp10560	0.802064598266663	-0.829025345496193	2.22264894150707	-0.372989782603307	0.709156048442491	NA
symcomp10563	35.3356553573037	0.952029946267208	0.526989875756654	1.80654314259886	0.0708335415568695	0.418995618059392
symcomp10565	0	NA	NA	NA	NA	NA
symcomp10567	0.450299571246538	-2.05241015228888	3.11532506863333	-0.658810912849379	0.51001719872116	NA
symcomp10569	0.0671736166712249	-0.361648152782579	4.06533085537888	-0.088959094757092	0.92911441883623	NA
symcomp10571	0	NA	NA	NA	NA	NA
symcomp10574	0	NA	NA	NA	NA	NA
symcomp10575	0	NA	NA	NA	NA	NA
symcomp10576	0.20870951399126	0.868577695698778	3.90165853014092	0.22261755840212	0.823833169725884	NA
symcomp105766	0.13434723334245	-0.859347587574983	4.0519413349299	-0.212082929278109	0.832042337245016	NA
